,overall_ans,overall_severity,X
2466,0,0.0,Q: big booty whore.!!<3 omg i miss you soooo much): dontt go to north.!!):<br>A: ima miss you too ! but... im sorry i am haha
2467,1,7.666666666666668,"""""""but yeww put it on anonymus pussy ass bitchez talkin shit on Alexis she ckan show Herr fuken boobs""""""'Bitchezz' 'pussy ass bitchez takin shit' fuken boobs' 'bitch'"
2468,1,7.333333333333332,"'Bitchh' 'bitch' 'your probly the fat lonely ass flat chested bitch who ckant get none' 'BITCH TAKE YUR SHIT OFF ANONYMUS DUMM ASS BITCH' 'bitch'Bitchh""Calling her a bitch, fat, and lonely."""
2469,1,3.333333333333333,"""BJ, HJ""#NAME?"
2470,0,0.0,Q: Black or White?<br>A: Both .
2471,0,0.0,Q: Bomb bomb bomb ;)<br>A: Thankk youu(;
2472,0,0.0,Q: Bra or Braless?<br>A: Bra ;)
2473,0,0.0,Q: crazzzyyyy bitchh.!r <33 i loveeyouu(:r queess whoo thiss is.!<3<br>A: nahh I'm a normal bitch :p / i love you too&amp; ehh I give upp!
2474,1,7.0,ayumm stupid fuckin cunts stop talking your shit get a fuckin life go suck your moms dick and chock on itdayumm stupid fuckin cuntsstupid fuckin cunts go suck your moms dick lil pussys
2475,0,0.0,Q: Dayyym gurl u got it goin on! ;]<br>A: Haha(; Thts how I do !:p
2476,0,0.0,Q: DID IT HURT TO GET YUR NOSE PERCED<br>A: Noopee ;not at all (:
2477,1,5.333333333333333,"Did u now tht ur ugli""""""Did u now tht ur ugli"""" """"did you know that your uglier than my dogs shit? Nahh juss kiddin I'm not a bitchh like youu(: """"""""did unow tht ur ugli,did you know that your uglier than my dogs shit?I'm not a bitchh like youu"""
2478,1,3.6666666666666665,"Do u wnt 2 suk my dick?""""""Do u wnt 2 suk my dick?"""""""
2479,0,0.0,Q: Do yew have a boyfran? :]<br>A: Yes <3 thanks for asking !
2480,0,0.0,Q: Do yooh lite it upp ma?!<br>A: LOWKEYY;; hehe Don't even trip<$
2481,0,0.0,Q: Do you have a boyfran?<br>A: Naah (;
2482,0,0.0,Q: Do you like black guys?<br>A: i loveeeee my chocolate man ;) lmao <3
2483,0,0.0,Q: Do you like spiders?<br>A: Hell NO!
2484,0,0.0,Q: Do you lyke gurlz?<br>A: Do youu?
2485,1,2.333333333333333,DO yOU WATCH PoRNporn
2486,1,8.0,"dumb bitch fuck you your all pussies""""""Dumb bitch! Fuchkkk you and your stupid friends! Your all pussies!""""""""dumb bitch,fuchkkk,stupid,come say it to my face"""
2487,0,0.0,Q: Fkkin Bicthes Needa Get A Life Hatinqq Because You Got Boobies And They Dont JEALOUS HOES! (: Your Amazin Sister  !(: I Love Yopu <3 FKK HATERS :DD<br>A: Awe' I love you<3
2488,1,5.333333333333333,"""""""NOOOOO! Fuck YOU""""""fuck the lakers Fuck YOU &your Celetics""fuck the lakers,Fuck YOu and your Celetics"""
2489,0,0.0,Q: fuckk wee havee to muchh hatersss.!!<33 butt i lahh yhuu lexiii(: myy awesomestt step sisterr<3<br>A: I know the haters are the motivators(: hahaa i love you too<3
2490,1,6.333333333333332,Q: FUk you yall betches!! A: If this is Arron you really need to get off my ass! Call me a bitch idc I know I am! But I think your retarded&& hella ugly!!! & dont put a pic of your body only wen you don't got a nice one :D and naah nigga fuck YOU!FUk you yall betches!! u really need to get off my ass! Call me a bitch But I think your retarded & hella ugly!!! nigga fuck YOU!
2491,0,0.0,Q: Fukk celtics! GOOO LAKERRSS!! :D<br>A: That's right!! :D
2492,1,5.0,"go 2 hell""The person is telling the other person to """"go to hell"""".""'go 2 hell'"
2493,0,0.0,Q: haahar do u love taelin?<br>A: Whosz that niggaaa ? Lol yes i do <3
2494,0,0.0,Q: hahah do u kno how mannnyyy ppl have asked me if i was going out with u? haha<br>A: Lol how many?
2495,0,0.0,Q: hahahahahhahahhaahhahahahah vvv ayee fix yerr infoooo ->><br>A: Lol about Chris
2496,0,0.0,Q: hahahahha pfffffffffffffftttt everyone knows that lol<br>A: Haha duhh!
2497,0,0.0,Q: Hahhaa r yuu a virqinnn??<br>A: Lol youu already knoow(;
2498,0,0.0,Q: hahhaa u seeeeeeeee u2193 i tollld u hahaha<br>A: Haha well your my bestfriend/babieeee nothing else (:
2499,0,0.0,Q: hahhaha yeahhh<br>A: But I know who you likee(:
2500,0,0.0,Q: helloo bestfriend <$<br>A: heyy besttfriend !(:
2501,1,8.0,"""""""Hey bitch boobs don't count when the only reason you have them is because your FAT!!!""""""""Bitch, Fat""""Calling the person """"fat""""."""
2502,1,5.666666666666668,"""Hey bitch, talk shit""name-callingbitch"
2503,0,0.0,Q: Hey<br>A: Hello(;
2504,0,0.0,Q: Heyyy askk mee stuuuff!(:<br>A: okay forsurre(::
2505,0,0.0,Q: Heyyy lexxxi(: yuu wannnaa llikkkee asskk meeh somee quesstionss onn myy formspringggg herrree??<br>A: Umm like; sure(x
2506,0,0.0,Q: hold my hand? hahaha<br>A: LOl. Funny shit huh(:
2507,0,0.0,Q: Hoow are yuuh bestfriend<$<br>A: im good (: &amp;+ you bestfriend ?
2508,0,0.0,Q: Hot or Cold?<br>A: Dependss .
2509,0,0.0,Q: How did you meet Adriane Torres<br>A: who ?
2510,0,0.0,Q: How tall are you?<br>A: 6'0 <- lolz hmm im 5'1
2511,0,0.0,Q: I dont havee mineee D:<br>A: Whyy? D:
2512,1,6.333333333333332,'I hope yhu dnt thinkkk yhur prety casue yhur not'your life juss get lowerr each day. So keep talking your shit.!shit
2513,0,0.0,Q: i L o v e Y u h h ! ! ! ! (:<br>A: I love youuu<3 &amp;i miiss you !
2514,0,0.0,Q: i love you alexiss<333 no homoo niggyyy(: aha<br>A: I lovee you too mamszz(; LOl
2515,1,1.0,"expressing minimal hate for somebody else""""""i hate dominic"""""""
2516,0,0.0,Q: I loveeee youuuu alexissssssssssss vvvv mines better(: hehe<3333<br>A: Lol I lovee youu too!<3
2517,0,0.0,Q: I loveeeeeeeee u Alexisssssssss! your teew fukinn beautiful :)<br>A: Too cutee(: i lovee youu too hunny<3 anywhoo  who might this be?
2518,0,0.0,Q: i miss you too  &amp;&amp; i cant believe ur going to north!!<br>A: how did youu know ?
2519,0,0.0,Q: i no VV its called jealousy haha<br>A: Haha damnn right(:
2520,0,0.0,Q: i wouldd saayyy kimmm VVV (;<br>A: Lol idk thoo Kim has a better body buhht ugh geez idk (x
2521,0,0.0,Q: i&#39;ll txt it too yhu ahah(:<br>A: Txt me what?? Lol
2522,0,0.0,Q: iiLooveeyouu&amp;&amp;miss you Alexiss.!!<br>A: Haha awee' who is this?
2523,0,0.0,Q: iloveeyou(:<br>A: &amp;i love you(:
2524,0,0.0,Q: iLY LEXiS_(:<br>A: I love you too iSeeYa(3
2525,0,0.0,Q: ily<$$(:<br>A: I love youu too<3
2526,1,7.333333333333332,im gnna fxk u up!!!!!! ur a dum hoe you probably know what being a hoe is all about bitchim gnna fxk u up. ur a dum hoe.im gnna fxk u up!!!!!! ur a dum hoe
2527,0,0.0,Q: isnt lindsay just the best.??:D and im sure you love her 10 different laughs(: haha i love you big booty hoe.!<br>A: Lmao Lindsay<3 your fucking laughs are crazy ;p haha I love em and you! And you have a big booty too &amp;i can't forget your boobs haha
2528,0,0.0,Q: Itss Deannaa..! Imyyy<br>A: Oh! Hey (:
2529,0,0.0,Q: Kann I get witt you<br>A: I alreadyy gotss my soccer player;; <3 sorry
2530,1,6.333333333333332,"Kikk her ass""""""VVV haha wtf try her bitch i dare yuh!!""""""Kikk her ass?? VVV haha wtf try her bitch I dare yuh"
2531,0,0.0,Q: Kitty face!!!!<br>A: Kissy kissy facee!(:
2532,0,0.0,Q: lakerss bbbyyyyy<3 2O1O<3<br>A: <3
2533,0,0.0,Q: Leeme&#39; get choo&#39; numbaa ;)<br>A: 911 ;D
2534,1,1.0,"""""""Liar you don't have a bf!""""""Liar"
2535,0,0.0,Q: lol its cool i dont deny it haha<br>A: Good John John(:
2536,0,0.0,Q: Loser !! <3<br>A: i miss youuu <3
2537,0,0.0,Q: Loser !! (; I miss u !<br>A: I miss you too !(:
2538,0,0.0,Q: Love or Hate?<br>A: LOVE ?
2539,0,0.0,Q: Mall or Park?<br>A: Mall i guesss
2540,1,7.0,so be a bitch to Someone who cares pussy ass fuken ugly bitchez fukk youu!!!!!talk shit on anonymus pussy ass bitchez. don't mean shit to her and don't affect her so be a bitch to someone who cares pussy ass fuken ugly bitchez fukk you.pussy ass bitch fuken ugly bitchez fukk youu the pussy ass bitches will say it to my face one day
2541,0,0.0,Q: Megan fox or Kim kardashian who&#39;s hotter???<br>A: Ehh everyone should know i love them both :p lol can't choose (:
2542,0,0.0,Q: Myspace duhhh!!!<br>A: hehe oh i see (:
2543,0,0.0,Q: Never Mind All Better! r But I Have A Soar Throat r Bleh!<br>A: Meahh too ! Lol
2544,0,0.0,Q: nigggahh i la la la loveeyou(:<br>A: I love you too Krystal
2545,1,5.666666666666668,'FAGGOT' 'Fuckk' 'faggot' 'faggot'Fuckk you bugg!! and it takes a faggot to know a faggot hunnyyyIs your mom gonna be there??? Fuckk you bugg!! and it takes a faggot to know a faggot hunnyyy
2546,0,0.0,Q: omg i was right.?hahaa lucky quess..they just look that size i mean there as big as mine;D lmao<br>A: Lmao   concited ass ;p naah I think you just got luckkyy :D
2547,0,0.0,Q: ooo oooo thozz tha sounds u gunnna be makinn ;]]]<br>A: i hope youur telling me a lyric to a songg ;D lmao .
2548,0,0.0,Q: Panties or Thong?<br>A: Thats for Taelin to know .
2549,0,0.0,Q: Perv or Shy?<br>A: im a HUGE perv .
2550,0,0.0,Q: PHONE SExxx boo!<br>A: For suree boo hit me up tonight ! Sikeee!<3
2551,0,0.0,Q: pikturess love! ahah yuh dont tell mii nuthinqq no moree ahha I FAWKINQQ MISS YUHH!<3(:<br>A: haha yea huh i do !!!(: i told you just now . lolz ima go to your houseee <3
2552,0,0.0,Q: profile song!!!<br>A: i have more than 1 profile songg ;p
2553,0,0.0,Q: R U A VIRGEN?<br>A: Who wantss to knoww ?
2554,0,0.0,Q: R u going out with John John?<br>A: That's my baby rightt thhere!(; haha but nah
2555,0,0.0,Q: R YUU STiLL WiT YO BF? (:<br>A: nopeee ;D
2556,1,5.333333333333333,"She wants another ass beating""""""Remember that gurl u fight last year?""""""""She wants another ass beating?""""""She wants another ass beating?"
2557,0,0.0,Q: samee here bby gurl<br>A: Haha youu need a phone !(:
2558,1,6.333333333333332,'SARAH STANFORD TAKES IT UP THE BUTTHOLE.'SARAH STANFORD TAKES IT UP THE BUTTHOLE
2559,0,0.0,Q: Smileyyyyy :D Dood these haters maynn. They bee trippin&#39; <3 DriDri<br>A: Drina.!(: i knoo huh they juss love me<3
2560,0,0.0,Q: Someday I&#39;m gonna marry a Giant  with a tiny wiener!<br>A: Thats great . i hope things work out fine.. (:
2561,0,0.0,Q: song jocker!r<br>A: what song? wtf haha
2562,0,0.0,Q: spiit yo gamme niqqa aha<br>A: dont even try <3 haha
2563,1,1.6666666666666667,fukkthe fukk?
2564,1,4.333333333333333,tootsy is eww. She gonna kick yoo assasskick yoo ass
2565,0,0.0,Q: u know who i like?? whoo????<br>A: Stephanieeeeey(:
2566,0,0.0,Q: U r soooooooooooooooooooo pretty Alexis<3 y r u so nice???????<br>A: Thnksss.!! Umm thass juss how I do it(:!
2567,0,0.0,Q: uhmm idkk hahaha ALOTTTTT<br>A: Lol haha how cute is tht? Juss keedingg(:
2568,0,0.0,Q: Ur a cutie :D<br>A: Thankss(:
2569,0,0.0,Q: ur butiful babe i just wish i waz urz.<br>A: Awh yourr so sweet(: Who are youu?
2570,1,3.0,"VVV so you have nutts""you have nutts, grow some and take it off"""
2571,0,0.0,Q: VVV yes or no question!<br>A: LOl since you really must knoo; N....O.(:
2572,1,1.6666666666666667,"""Calling the other person a """"dumbass"""".""dumb assDumb ass"
2573,0,0.0,Q: want 2 qo out.?<br>A: Well  whoever you are.. no; i have him in my life already (: SOOOO SORRY<3
2574,0,0.0,Q: Wet or Dry?<br>A: Whats with all these random ass questions ?
2575,0,0.0,Q: What do you know about the.illumanati<br>A: EVERYTHING !
2576,0,0.0,Q: What do you think of Adrianne Torres :]<br>A: i would answer that but im not so sure of who that is ?
2577,0,0.0,Q: What do you think when you hear the name Cris?<br>A: <3
2578,0,0.0,Q: what&#39;s yer bra sizee haha?<br>A: Ask your daddy (;
2579,0,0.0,Q: What&#39;s your number then?<br>A: Well idk who youu are ? So ..hha im afraid of strangerrrs.
2580,0,0.0,Q: What&#39;s your number?<br>A: You'll neverr know (:
2581,0,0.0,Q: Where do you wish to live?<br>A: San Fransisco<3
2582,0,0.0,Q: Whhenz yur birthdeyy.?<br>A: September 22nd<3
2583,0,0.0,Q: Whn we gonn b 2gether?<br>A: Hmm? I have a boyfriend<3
2584,0,0.0,Q: Who are you???????????????????????????<br>A: Lookkk meahh upp! (: ALEXIS NICOLE HODNETT<3
2585,0,0.0,Q: Who do you hate the most?<br>A: the Illuminati ;they can suck my dickk .
2586,0,0.0,Q: Who do you like? =)<br>A: Youuur daddyyy  <3
2587,0,0.0,Q: Who do you lyk?<br>A: Hmm I wonderr? Maybee my babeyyboy<3
2588,0,0.0,Q: who doesnt miss me lol (; VVV ewwwe my innocent mind<br>A: i miss you !(: lolz
2589,0,0.0,Q: WHO IS NOVA????<br>A: Andrew Nova(; is my EVERYTHING <3 After Marissa!
2590,0,0.0,Q: Who&#39;s the most beautiful person you know?<br>A: my mommy(:
2591,0,0.0,Q: whos that lady in the b<br>A: i forgot her namee  sorry D;
2592,0,0.0,Q: WHOS UR BESTFIEND?<br>A: Marissa Nicole Gomez!(:
2593,0,0.0,Q: WHUUT HAPPENEDD??<br>A: i brokke up withh him .
2594,0,0.0,Q: Why are u goin to North?<br>A: Why not ?
2595,1,8.333333333333334,bitch kick ur ass whorekick ur ass whoreWhy r u such a bitchh??? I hate u I'm gonna kick ur ass whore!!
2596,0,0.0,Q: Will you b my valentine?<br>A: Why nott secret person(:
2597,0,0.0,Q: wutt if yu gawt pregnaant?<br>A: i guess i would gett fat  and have a baby .
2598,0,0.0,Q: Y A Y!!!!!!!!!!!!!!!!!!!! IM SO HAPPY THAT YOU ARE GOING TO NORTH :DDDD YOUR GOING TO LIKE IT WAYYY MORE THAN KING  I PROMISEE!!!!! =]]] I LOVE YOU <3333<br>A: im pretty happy too(: lmao   i DONT like King at ALL ! hahaa; i love you too ? u2665
